structure	original_name	md5	score
mdscoring_1.pdb	mdref_1.pdb	None	-160.28068
mdscoring_2.pdb	mdref_2.pdb	None	-138.83761
mdscoring_3.pdb	mdref_3.pdb	None	-126.17423000000002
mdscoring_4.pdb	mdref_4.pdb	None	-139.31232
mdscoring_5.pdb	mdref_5.pdb	None	-111.35743000000001
mdscoring_6.pdb	mdref_6.pdb	None	-114.50587
mdscoring_7.pdb	mdref_7.pdb	None	-145.83161
mdscoring_8.pdb	mdref_8.pdb	None	-111.07690000000001
mdscoring_9.pdb	mdref_9.pdb	None	-128.95077
mdscoring_10.pdb	mdref_10.pdb	None	-131.13502
