structure	original_name	md5	score
mdscoring_1.pdb	mdref_1.pdb	None	-184.07305
mdscoring_2.pdb	mdref_2.pdb	None	-175.93444399999998
mdscoring_3.pdb	mdref_3.pdb	None	-161.986602834
mdscoring_4.pdb	mdref_4.pdb	None	-158.078601
mdscoring_5.pdb	mdref_5.pdb	None	-175.75979999999998
mdscoring_6.pdb	mdref_6.pdb	None	-171.51697000000001
mdscoring_7.pdb	mdref_7.pdb	None	-169.76842000000002
mdscoring_8.pdb	mdref_8.pdb	None	-156.94394
mdscoring_9.pdb	mdref_9.pdb	None	-153.13056
mdscoring_10.pdb	mdref_10.pdb	None	-157.10665299999997
