structure	original_name	md5	score
mdscoring_1.pdb	mdref_1.pdb	None	-132.33419999999998
mdscoring_2.pdb	mdref_2.pdb	None	-113.17825
mdscoring_3.pdb	mdref_3.pdb	None	-132.56632
mdscoring_4.pdb	mdref_4.pdb	None	-118.57960000000001
mdscoring_5.pdb	mdref_5.pdb	None	-119.75209
mdscoring_6.pdb	mdref_6.pdb	None	-111.89784999999999
mdscoring_7.pdb	mdref_7.pdb	None	-106.55590000000001
mdscoring_8.pdb	mdref_8.pdb	None	-105.69426
mdscoring_9.pdb	mdref_9.pdb	None	-126.50961000000001
mdscoring_10.pdb	mdref_10.pdb	None	-120.8415
