rank	model_name	score	cluster_id
1	rigidbody_198.pdb	38.50	-
2	rigidbody_66.pdb	38.68	-
3	rigidbody_179.pdb	40.82	-
4	rigidbody_48.pdb	47.52	-
5	rigidbody_22.pdb	48.41	-
6	rigidbody_107.pdb	53.17	-
7	rigidbody_134.pdb	53.23	-
8	rigidbody_67.pdb	56.86	-
9	rigidbody_9.pdb	57.37	1
10	rigidbody_112.pdb	57.84	-
11	rigidbody_150.pdb	57.97	-
12	rigidbody_3.pdb	58.42	-
13	rigidbody_47.pdb	59.50	-
14	rigidbody_2.pdb	59.99	-
15	rigidbody_127.pdb	60.15	-
16	rigidbody_50.pdb	60.50	-
17	rigidbody_133.pdb	60.87	-
18	rigidbody_46.pdb	61.22	-
19	rigidbody_91.pdb	61.57	-
20	rigidbody_157.pdb	62.01	-
21	rigidbody_111.pdb	63.21	-
22	rigidbody_57.pdb	63.52	-
23	rigidbody_33.pdb	64.41	1
24	rigidbody_62.pdb	64.80	-
25	rigidbody_148.pdb	64.81	-
26	rigidbody_65.pdb	66.11	-
27	rigidbody_166.pdb	66.82	-
28	rigidbody_73.pdb	69.35	-
29	rigidbody_129.pdb	69.58	-
30	rigidbody_144.pdb	69.89	-
31	rigidbody_13.pdb	70.06	-
32	rigidbody_42.pdb	70.90	1
33	rigidbody_16.pdb	70.95	-
34	rigidbody_85.pdb	71.58	-
35	rigidbody_4.pdb	72.39	-
36	rigidbody_106.pdb	72.64	1
37	rigidbody_97.pdb	73.35	-
38	rigidbody_100.pdb	73.43	-
39	rigidbody_167.pdb	74.07	-
40	rigidbody_96.pdb	74.36	-
41	rigidbody_51.pdb	74.85	1
42	rigidbody_95.pdb	74.87	2
43	rigidbody_154.pdb	75.03	-
44	rigidbody_19.pdb	75.04	4
45	rigidbody_12.pdb	76.10	1
46	rigidbody_175.pdb	76.58	-
47	rigidbody_124.pdb	77.66	-
48	rigidbody_159.pdb	77.80	2
49	rigidbody_27.pdb	78.37	-
50	rigidbody_109.pdb	78.48	-
51	rigidbody_53.pdb	78.71	2
52	rigidbody_194.pdb	79.98	-
53	rigidbody_6.pdb	80.57	-
54	rigidbody_68.pdb	80.89	2
55	rigidbody_119.pdb	81.01	-
56	rigidbody_88.pdb	81.25	2
57	rigidbody_8.pdb	81.49	-
58	rigidbody_142.pdb	81.90	-
59	rigidbody_1.pdb	82.13	-
60	rigidbody_84.pdb	82.37	-
61	rigidbody_153.pdb	82.71	-
62	rigidbody_126.pdb	83.10	-
63	rigidbody_24.pdb	83.26	1
64	rigidbody_75.pdb	83.93	-
65	rigidbody_35.pdb	83.95	-
66	rigidbody_56.pdb	83.99	-
67	rigidbody_70.pdb	84.14	1
68	rigidbody_185.pdb	85.45	-
69	rigidbody_37.pdb	85.54	3
70	rigidbody_44.pdb	85.66	-
71	rigidbody_90.pdb	85.92	3
72	rigidbody_94.pdb	86.13	-
73	rigidbody_151.pdb	86.84	-
74	rigidbody_86.pdb	87.16	2
75	rigidbody_143.pdb	87.17	-
76	rigidbody_26.pdb	87.54	-
77	rigidbody_77.pdb	87.64	1
78	rigidbody_169.pdb	87.92	2
79	rigidbody_122.pdb	88.39	-
80	rigidbody_163.pdb	88.43	-
81	rigidbody_103.pdb	88.59	-
82	rigidbody_172.pdb	88.75	-
83	rigidbody_182.pdb	88.89	2
84	rigidbody_36.pdb	88.91	-
85	rigidbody_197.pdb	89.40	-
86	rigidbody_186.pdb	89.53	-
87	rigidbody_131.pdb	89.57	1
88	rigidbody_121.pdb	89.57	1
89	rigidbody_104.pdb	89.71	-
90	rigidbody_138.pdb	89.93	-
91	rigidbody_81.pdb	90.07	-
92	rigidbody_115.pdb	90.64	-
93	rigidbody_110.pdb	90.91	-
94	rigidbody_120.pdb	90.93	-
95	rigidbody_25.pdb	91.04	-
96	rigidbody_137.pdb	91.24	-
97	rigidbody_132.pdb	91.27	-
98	rigidbody_31.pdb	91.78	-
99	rigidbody_164.pdb	91.91	-
100	rigidbody_63.pdb	91.92	3
101	rigidbody_196.pdb	92.00	-
102	rigidbody_79.pdb	92.22	-
103	rigidbody_200.pdb	92.27	-
104	rigidbody_61.pdb	92.50	-
105	rigidbody_170.pdb	92.52	-
106	rigidbody_76.pdb	92.65	-
107	rigidbody_199.pdb	92.78	-
108	rigidbody_20.pdb	92.86	-
109	rigidbody_64.pdb	93.15	-
110	rigidbody_125.pdb	93.21	3
111	rigidbody_72.pdb	93.48	-
112	rigidbody_190.pdb	93.78	-
113	rigidbody_10.pdb	93.93	-
114	rigidbody_23.pdb	94.74	2
115	rigidbody_71.pdb	95.80	-
116	rigidbody_80.pdb	96.19	-
117	rigidbody_29.pdb	96.35	4
118	rigidbody_105.pdb	98.48	-
119	rigidbody_7.pdb	98.75	-
120	rigidbody_177.pdb	98.92	-
121	rigidbody_43.pdb	99.17	-
122	rigidbody_14.pdb	99.57	2
123	rigidbody_60.pdb	99.70	-
