structure	original_name	md5	score
mdscoring_1.pdb	mdref_1.pdb	None	-130.15999000000002
mdscoring_2.pdb	mdref_2.pdb	None	-136.31338
mdscoring_3.pdb	mdref_3.pdb	None	-110.63164
mdscoring_4.pdb	mdref_4.pdb	None	-127.03479
mdscoring_5.pdb	mdref_5.pdb	None	-128.64115
mdscoring_6.pdb	mdref_6.pdb	None	-128.16259
mdscoring_7.pdb	mdref_7.pdb	None	-120.08012599999999
mdscoring_8.pdb	mdref_8.pdb	None	-132.55127000000002
mdscoring_9.pdb	mdref_9.pdb	None	-137.21731000000003
mdscoring_10.pdb	mdref_10.pdb	None	-125.01665000000001
