structure	original_name	md5	score
mdscoring_1.pdb	mdref_1.pdb	None	-163.62660000000002
mdscoring_2.pdb	mdref_2.pdb	None	-153.46373
mdscoring_3.pdb	mdref_3.pdb	None	-194.33714000000003
mdscoring_4.pdb	mdref_4.pdb	None	-171.01001000000002
mdscoring_5.pdb	mdref_5.pdb	None	-173.84373000000002
mdscoring_6.pdb	mdref_6.pdb	None	-142.57465
mdscoring_7.pdb	mdref_7.pdb	None	-198.62658000000002
mdscoring_8.pdb	mdref_8.pdb	None	-174.14317000000003
mdscoring_9.pdb	mdref_9.pdb	None	-155.57264800000002
mdscoring_10.pdb	mdref_10.pdb	None	-149.90222
