structure	original_name	md5	score
mdscoring_1.pdb	mdref_1.pdb	None	-102.86004
mdscoring_2.pdb	mdref_2.pdb	None	-128.79663
mdscoring_3.pdb	mdref_3.pdb	None	-138.7569
mdscoring_4.pdb	mdref_4.pdb	None	-132.56170000000003
mdscoring_5.pdb	mdref_5.pdb	None	-114.8373
mdscoring_6.pdb	mdref_6.pdb	None	-105.56505999999999
mdscoring_7.pdb	mdref_7.pdb	None	-137.0293
mdscoring_8.pdb	mdref_8.pdb	None	-128.0748
mdscoring_9.pdb	mdref_9.pdb	None	-133.05599999999998
mdscoring_10.pdb	mdref_10.pdb	None	-135.92620000000002
