structure	original_name	md5	score
mdscoring_1.pdb	mdref_1.pdb	None	-93.95431
mdscoring_2.pdb	mdref_2.pdb	None	-115.03549000000001
mdscoring_3.pdb	mdref_3.pdb	None	-102.92861
mdscoring_4.pdb	mdref_4.pdb	None	-92.89443
mdscoring_5.pdb	mdref_5.pdb	None	-114.65540000000001
mdscoring_6.pdb	mdref_6.pdb	None	-96.31963999999999
mdscoring_7.pdb	mdref_7.pdb	None	-110.38803
mdscoring_8.pdb	mdref_8.pdb	None	-115.33097000000001
mdscoring_9.pdb	mdref_9.pdb	None	-122.3256
mdscoring_10.pdb	mdref_10.pdb	None	-90.12711
