structure	original_name	md5	score
mdscoring_1.pdb	mdref_1.pdb	None	-162.34365000000003
mdscoring_2.pdb	mdref_2.pdb	None	-157.08548671
mdscoring_3.pdb	mdref_3.pdb	None	-165.40635000000003
mdscoring_4.pdb	mdref_4.pdb	None	-135.109
mdscoring_5.pdb	mdref_5.pdb	None	-152.29618
mdscoring_6.pdb	mdref_6.pdb	None	-165.27334000000002
mdscoring_7.pdb	mdref_7.pdb	None	-170.001531
mdscoring_8.pdb	mdref_8.pdb	None	-137.05576000000002
mdscoring_9.pdb	mdref_9.pdb	None	-136.46704
mdscoring_10.pdb	mdref_10.pdb	None	-134.08728
