structure	original_name	md5	score
mdscoring_1.pdb	mdref_1.pdb	None	-96.49533000000001
mdscoring_2.pdb	mdref_2.pdb	None	-86.53144400000001
mdscoring_3.pdb	mdref_3.pdb	None	-79.790974
mdscoring_4.pdb	mdref_4.pdb	None	-82.60537
mdscoring_5.pdb	mdref_5.pdb	None	-87.97149999999999
mdscoring_6.pdb	mdref_6.pdb	None	-88.13292
mdscoring_7.pdb	mdref_7.pdb	None	-84.98022
mdscoring_8.pdb	mdref_8.pdb	None	-78.78226000000001
mdscoring_9.pdb	mdref_9.pdb	None	-96.48579000000001
mdscoring_10.pdb	mdref_10.pdb	None	-95.16291999999999
