structure	original_name	md5	score
mdscoring_1.pdb	mdref_1.pdb	None	-183.13412000000002
mdscoring_2.pdb	mdref_2.pdb	None	-132.43258
mdscoring_3.pdb	mdref_3.pdb	None	-120.42318
mdscoring_4.pdb	mdref_4.pdb	None	-147.12598000000003
mdscoring_5.pdb	mdref_5.pdb	None	-119.25994
mdscoring_6.pdb	mdref_6.pdb	None	-115.80108999999999
mdscoring_7.pdb	mdref_7.pdb	None	-140.03369999999998
mdscoring_8.pdb	mdref_8.pdb	None	-148.82332000000002
mdscoring_9.pdb	mdref_9.pdb	None	-138.80509999999998
mdscoring_10.pdb	mdref_10.pdb	None	-123.00592999999999
