structure	original_name	md5	score
mdscoring_1.pdb	mdref_1.pdb	None	-126.55612
mdscoring_2.pdb	mdref_2.pdb	None	-139.8169287
mdscoring_3.pdb	mdref_3.pdb	None	-128.87324
mdscoring_4.pdb	mdref_4.pdb	None	-137.2648
mdscoring_5.pdb	mdref_5.pdb	None	-151.76704
mdscoring_6.pdb	mdref_6.pdb	None	-133.68335000000002
mdscoring_7.pdb	mdref_7.pdb	None	-121.94973
mdscoring_8.pdb	mdref_8.pdb	None	-140.07269
mdscoring_9.pdb	mdref_9.pdb	None	-135.24710000000002
mdscoring_10.pdb	mdref_10.pdb	None	-122.84545800000001
