structure	original_name	md5	score
mdscoring_1.pdb	mdref_1.pdb	None	-149.69457
mdscoring_2.pdb	mdref_2.pdb	None	-172.67367000000002
mdscoring_3.pdb	mdref_3.pdb	None	-163.13504
mdscoring_4.pdb	mdref_4.pdb	None	-139.52873
mdscoring_5.pdb	mdref_5.pdb	None	-131.80644
mdscoring_6.pdb	mdref_6.pdb	None	-145.89774500000001
mdscoring_7.pdb	mdref_7.pdb	None	-151.48816
mdscoring_8.pdb	mdref_8.pdb	None	-159.37059000000002
mdscoring_9.pdb	mdref_9.pdb	None	-148.49575000000002
mdscoring_10.pdb	mdref_10.pdb	None	-150.31356000000002
