structure	original_name	md5	score
mdscoring_1.pdb	mdref_1.pdb	None	-138.71389999999997
mdscoring_2.pdb	mdref_2.pdb	None	-155.23054000000002
mdscoring_3.pdb	mdref_3.pdb	None	-154.35027
mdscoring_4.pdb	mdref_4.pdb	None	-153.44313
mdscoring_5.pdb	mdref_5.pdb	None	-144.85609
mdscoring_6.pdb	mdref_6.pdb	None	-143.755405
mdscoring_7.pdb	mdref_7.pdb	None	-154.16670000000002
mdscoring_8.pdb	mdref_8.pdb	None	-145.27777
mdscoring_9.pdb	mdref_9.pdb	None	-132.89212671
mdscoring_10.pdb	mdref_10.pdb	None	-155.69943000000004
