structure	original_name	md5	score
mdscoring_1.pdb	mdref_1.pdb	None	-114.08415799999999
mdscoring_2.pdb	mdref_2.pdb	None	-138.462866
mdscoring_3.pdb	mdref_3.pdb	None	-99.11712
mdscoring_4.pdb	mdref_4.pdb	None	-138.79528
mdscoring_5.pdb	mdref_5.pdb	None	-135.95391
mdscoring_6.pdb	mdref_6.pdb	None	-128.82837
mdscoring_7.pdb	mdref_7.pdb	None	-122.92082800000001
mdscoring_8.pdb	mdref_8.pdb	None	-99.43633000000001
mdscoring_9.pdb	mdref_9.pdb	None	-97.22685
mdscoring_10.pdb	mdref_10.pdb	None	-92.58022000000001
