structure	original_name	md5	score
mdscoring_1.pdb	mdref_1.pdb	None	-163.1875
mdscoring_2.pdb	mdref_2.pdb	None	-142.9242
mdscoring_3.pdb	mdref_3.pdb	None	-162.68309999999997
mdscoring_4.pdb	mdref_4.pdb	None	-172.8212
mdscoring_5.pdb	mdref_5.pdb	None	-155.1588
mdscoring_6.pdb	mdref_6.pdb	None	-143.12830000000002
mdscoring_7.pdb	mdref_7.pdb	None	-163.19920000000002
mdscoring_8.pdb	mdref_8.pdb	None	-167.94420000000002
mdscoring_9.pdb	mdref_9.pdb	None	-145.62040000000002
mdscoring_10.pdb	mdref_10.pdb	None	-161.6597
