structure	original_name	md5	score
mdscoring_1.pdb	mdref_1.pdb	None	-135.37534000000002
mdscoring_2.pdb	mdref_2.pdb	None	-116.04290000000002
mdscoring_3.pdb	mdref_3.pdb	None	-118.53424999999999
mdscoring_4.pdb	mdref_4.pdb	None	-113.12599000000002
mdscoring_5.pdb	mdref_5.pdb	None	-126.24893000000002
mdscoring_6.pdb	mdref_6.pdb	None	-116.4699
mdscoring_7.pdb	mdref_7.pdb	None	-95.61333000000002
mdscoring_8.pdb	mdref_8.pdb	None	-115.80195600000002
mdscoring_9.pdb	mdref_9.pdb	None	-110.4601
mdscoring_10.pdb	mdref_10.pdb	None	-119.40977000000001
