structure	original_name	md5	score
mdscoring_1.pdb	mdref_1.pdb	None	-106.86460000000001
mdscoring_2.pdb	mdref_2.pdb	None	-123.49566999999999
mdscoring_3.pdb	mdref_3.pdb	None	-122.92973
mdscoring_4.pdb	mdref_4.pdb	None	-135.34678
mdscoring_5.pdb	mdref_5.pdb	None	-128.445504
mdscoring_6.pdb	mdref_6.pdb	None	-108.02395
mdscoring_7.pdb	mdref_7.pdb	None	-116.05504
mdscoring_8.pdb	mdref_8.pdb	None	-128.3853
mdscoring_9.pdb	mdref_9.pdb	None	-109.810426
mdscoring_10.pdb	mdref_10.pdb	None	-105.26426000000001
