structure	original_name	md5	score
mdscoring_1.pdb	mdref_1.pdb	None	-112.46559
mdscoring_2.pdb	mdref_2.pdb	None	-99.14933
mdscoring_3.pdb	mdref_3.pdb	None	-101.56221000000001
mdscoring_4.pdb	mdref_4.pdb	None	-96.34152000000002
mdscoring_5.pdb	mdref_5.pdb	None	-114.68121000000001
mdscoring_6.pdb	mdref_6.pdb	None	-117.77116000000001
mdscoring_7.pdb	mdref_7.pdb	None	-91.74905000000001
mdscoring_8.pdb	mdref_8.pdb	None	-99.9558
mdscoring_9.pdb	mdref_9.pdb	None	-111.29149000000001
mdscoring_10.pdb	mdref_10.pdb	None	-95.95679
