structure	original_name	md5	score
mdscoring_1.pdb	mdref_1.pdb	None	-114.1594
mdscoring_2.pdb	mdref_2.pdb	None	-113.28960000000001
mdscoring_3.pdb	mdref_3.pdb	None	-119.1171
mdscoring_4.pdb	mdref_4.pdb	None	-125.3177
mdscoring_5.pdb	mdref_5.pdb	None	-111.29690000000002
mdscoring_6.pdb	mdref_6.pdb	None	-128.99312
mdscoring_7.pdb	mdref_7.pdb	None	-117.98669999999998
mdscoring_8.pdb	mdref_8.pdb	None	-126.79159999999999
mdscoring_9.pdb	mdref_9.pdb	None	-83.7982
mdscoring_10.pdb	mdref_10.pdb	None	-99.8674
