rank	model_name	score	cluster_id
1	rigidbody_51.pdb	38.54	-
2	rigidbody_169.pdb	41.79	-
3	rigidbody_66.pdb	49.52	2
4	rigidbody_107.pdb	49.93	2
5	rigidbody_134.pdb	51.87	-
6	rigidbody_61.pdb	52.47	-
7	rigidbody_30.pdb	59.74	-
8	rigidbody_53.pdb	60.51	-
9	rigidbody_120.pdb	65.27	2
10	rigidbody_47.pdb	66.13	3
11	rigidbody_3.pdb	66.83	1
12	rigidbody_9.pdb	66.91	2
13	rigidbody_170.pdb	68.11	1
14	rigidbody_13.pdb	69.33	-
15	rigidbody_35.pdb	69.87	-
16	rigidbody_127.pdb	69.90	2
17	rigidbody_160.pdb	70.22	1
18	rigidbody_25.pdb	71.13	4
19	rigidbody_1.pdb	71.74	-
20	rigidbody_37.pdb	72.16	-
21	rigidbody_105.pdb	73.82	-
22	rigidbody_172.pdb	75.01	4
23	rigidbody_165.pdb	75.20	-
24	rigidbody_95.pdb	75.20	4
25	rigidbody_106.pdb	76.09	-
26	rigidbody_94.pdb	76.10	1
27	rigidbody_148.pdb	77.05	-
28	rigidbody_142.pdb	78.15	-
29	rigidbody_88.pdb	81.36	5
30	rigidbody_62.pdb	81.40	-
31	rigidbody_46.pdb	81.75	4
32	rigidbody_141.pdb	82.09	3
33	rigidbody_43.pdb	82.12	3
34	rigidbody_124.pdb	82.36	-
35	rigidbody_10.pdb	82.63	-
36	rigidbody_198.pdb	82.70	-
37	rigidbody_102.pdb	82.79	2
38	rigidbody_171.pdb	84.65	4
39	rigidbody_54.pdb	84.86	-
40	rigidbody_166.pdb	85.25	-
41	rigidbody_71.pdb	85.72	2
42	rigidbody_48.pdb	85.77	-
43	rigidbody_104.pdb	85.79	2
44	rigidbody_96.pdb	86.20	3
45	rigidbody_18.pdb	86.32	4
46	rigidbody_164.pdb	86.46	-
47	rigidbody_200.pdb	86.85	-
48	rigidbody_19.pdb	86.90	-
49	rigidbody_126.pdb	86.94	-
50	rigidbody_109.pdb	87.22	2
51	rigidbody_181.pdb	87.29	5
52	rigidbody_86.pdb	87.51	-
53	rigidbody_83.pdb	87.73	4
54	rigidbody_119.pdb	87.77	1
55	rigidbody_49.pdb	87.89	-
56	rigidbody_175.pdb	88.11	2
57	rigidbody_177.pdb	89.11	5
58	rigidbody_38.pdb	89.34	-
59	rigidbody_26.pdb	89.91	1
60	rigidbody_57.pdb	90.59	2
61	rigidbody_15.pdb	91.18	4
62	rigidbody_129.pdb	92.03	-
63	rigidbody_131.pdb	92.42	-
64	rigidbody_128.pdb	92.67	1
65	rigidbody_79.pdb	93.09	2
66	rigidbody_125.pdb	93.19	1
67	rigidbody_97.pdb	94.66	5
68	rigidbody_80.pdb	94.73	1
69	rigidbody_167.pdb	95.09	3
70	rigidbody_29.pdb	95.14	-
71	rigidbody_178.pdb	95.43	-
72	rigidbody_135.pdb	95.64	4
73	rigidbody_23.pdb	95.94	-
74	rigidbody_12.pdb	96.15	1
75	rigidbody_153.pdb	96.36	5
76	rigidbody_20.pdb	96.71	1
77	rigidbody_33.pdb	96.78	-
78	rigidbody_24.pdb	97.46	2
79	rigidbody_78.pdb	97.97	4
80	rigidbody_121.pdb	98.04	-
81	rigidbody_91.pdb	98.18	-
82	rigidbody_31.pdb	98.19	4
83	rigidbody_7.pdb	98.23	-
84	rigidbody_65.pdb	98.34	-
85	rigidbody_147.pdb	98.77	-
86	rigidbody_8.pdb	98.93	-
87	rigidbody_150.pdb	99.25	3
88	rigidbody_111.pdb	99.28	-
89	rigidbody_72.pdb	99.35	3
90	rigidbody_163.pdb	99.41	2
91	rigidbody_116.pdb	99.66	2
92	rigidbody_154.pdb	99.92	1
93	rigidbody_143.pdb	99.94	5
94	rigidbody_84.pdb	100.75	5
95	rigidbody_122.pdb	101.46	5
96	rigidbody_138.pdb	101.67	3
97	rigidbody_56.pdb	102.02	-
98	rigidbody_85.pdb	102.21	-
99	rigidbody_58.pdb	102.21	-
100	rigidbody_50.pdb	102.92	-
101	rigidbody_185.pdb	103.08	1
102	rigidbody_39.pdb	103.32	-
103	rigidbody_182.pdb	103.76	-
104	rigidbody_68.pdb	104.27	1
105	rigidbody_157.pdb	104.81	-
106	rigidbody_151.pdb	105.27	-
107	rigidbody_136.pdb	106.23	-
108	rigidbody_145.pdb	106.47	2
109	rigidbody_5.pdb	106.65	-
110	rigidbody_101.pdb	106.76	2
111	rigidbody_186.pdb	106.86	4
112	rigidbody_82.pdb	106.96	-
113	rigidbody_28.pdb	107.36	-
114	rigidbody_152.pdb	107.83	-
115	rigidbody_67.pdb	108.04	1
116	rigidbody_90.pdb	108.16	-
117	rigidbody_45.pdb	108.24	2
118	rigidbody_130.pdb	108.40	1
119	rigidbody_132.pdb	108.50	3
120	rigidbody_115.pdb	108.52	-
121	rigidbody_40.pdb	109.43	1
122	rigidbody_41.pdb	110.39	3
123	rigidbody_113.pdb	110.72	-
124	rigidbody_184.pdb	110.88	5
125	rigidbody_100.pdb	111.00	1
126	rigidbody_161.pdb	111.27	-
127	rigidbody_74.pdb	111.54	3
128	rigidbody_110.pdb	111.79	1
129	rigidbody_64.pdb	112.02	-
130	rigidbody_27.pdb	112.06	-
131	rigidbody_73.pdb	112.10	1
132	rigidbody_4.pdb	112.51	-
133	rigidbody_112.pdb	113.01	6
134	rigidbody_197.pdb	113.75	-
135	rigidbody_44.pdb	113.82	1
136	rigidbody_196.pdb	114.31	-
137	rigidbody_75.pdb	114.55	-
138	rigidbody_137.pdb	114.78	-
139	rigidbody_192.pdb	114.83	1
140	rigidbody_174.pdb	115.22	1
141	rigidbody_16.pdb	115.32	-
142	rigidbody_21.pdb	115.50	-
143	rigidbody_139.pdb	116.17	-
144	rigidbody_17.pdb	117.44	-
145	rigidbody_193.pdb	117.54	1
146	rigidbody_63.pdb	117.68	-
147	rigidbody_87.pdb	118.21	-
148	rigidbody_2.pdb	118.21	-
149	rigidbody_144.pdb	119.18	-
150	rigidbody_194.pdb	119.64	-
151	rigidbody_52.pdb	120.00	-
152	rigidbody_22.pdb	120.09	6
153	rigidbody_92.pdb	120.09	5
154	rigidbody_173.pdb	120.75	6
155	rigidbody_99.pdb	124.42	-
156	rigidbody_179.pdb	124.44	1
157	rigidbody_162.pdb	125.32	-
158	rigidbody_168.pdb	126.27	-
159	rigidbody_81.pdb	126.31	-
160	rigidbody_59.pdb	126.62	-
161	rigidbody_42.pdb	126.73	-
162	rigidbody_103.pdb	128.38	-
163	rigidbody_77.pdb	128.42	-
164	rigidbody_176.pdb	128.48	-
165	rigidbody_133.pdb	128.76	-
166	rigidbody_14.pdb	130.06	1
167	rigidbody_93.pdb	130.38	-
168	rigidbody_70.pdb	130.48	-
169	rigidbody_156.pdb	133.03	-
170	rigidbody_188.pdb	134.02	-
171	rigidbody_76.pdb	134.10	-
172	rigidbody_187.pdb	134.22	6
173	rigidbody_118.pdb	134.96	5
174	rigidbody_183.pdb	135.83	-
175	rigidbody_60.pdb	136.11	-
176	rigidbody_140.pdb	136.53	-
177	rigidbody_69.pdb	136.84	6
178	rigidbody_114.pdb	137.10	6
179	rigidbody_159.pdb	137.62	6
180	rigidbody_89.pdb	137.97	-
181	rigidbody_6.pdb	138.49	-
182	rigidbody_123.pdb	138.79	-
183	rigidbody_191.pdb	140.32	-
184	rigidbody_32.pdb	140.53	6
185	rigidbody_34.pdb	140.62	-
186	rigidbody_190.pdb	141.17	6
187	rigidbody_117.pdb	142.89	-
188	rigidbody_155.pdb	143.48	3
189	rigidbody_108.pdb	143.87	-
190	rigidbody_36.pdb	147.93	-
191	rigidbody_180.pdb	150.95	-
192	rigidbody_98.pdb	151.41	-
193	rigidbody_199.pdb	153.14	-
194	rigidbody_149.pdb	155.10	6
195	rigidbody_55.pdb	155.49	-
196	rigidbody_189.pdb	156.61	-
197	rigidbody_195.pdb	156.74	-
198	rigidbody_146.pdb	158.15	3
199	rigidbody_11.pdb	165.03	-
200	rigidbody_158.pdb	166.92	-

