structure	original_name	md5	score
mdscoring_1.pdb	mdref_1.pdb	None	-169.58187999999998
mdscoring_2.pdb	mdref_2.pdb	None	-186.11790000000002
mdscoring_3.pdb	mdref_3.pdb	None	-179.1214
mdscoring_4.pdb	mdref_4.pdb	None	-179.07418800000002
mdscoring_5.pdb	mdref_5.pdb	None	-175.34510999999998
mdscoring_6.pdb	mdref_6.pdb	None	-161.88858
mdscoring_7.pdb	mdref_7.pdb	None	-180.27036
mdscoring_8.pdb	mdref_8.pdb	None	-177.59119785000001
mdscoring_9.pdb	mdref_9.pdb	None	-115.44881
mdscoring_10.pdb	mdref_10.pdb	None	-153.2835
