structure	original_name	md5	score
mdscoring_1.pdb	mdref_1.pdb	None	-94.18414
mdscoring_2.pdb	mdref_2.pdb	None	-96.51977274000001
mdscoring_3.pdb	mdref_3.pdb	None	-68.274528
mdscoring_4.pdb	mdref_4.pdb	None	-82.96063
mdscoring_5.pdb	mdref_5.pdb	None	-91.28467000000002
mdscoring_6.pdb	mdref_6.pdb	None	-102.47022
mdscoring_7.pdb	mdref_7.pdb	None	-89.88037999999999
mdscoring_8.pdb	mdref_8.pdb	None	-90.12844032999999
mdscoring_9.pdb	mdref_9.pdb	None	-80.40451
mdscoring_10.pdb	mdref_10.pdb	None	-85.83465
