structure	original_name	md5	score
mdscoring_1.pdb	mdref_1.pdb	None	-110.1443
mdscoring_2.pdb	mdref_2.pdb	None	-90.76095000000001
mdscoring_3.pdb	mdref_3.pdb	None	-92.096459
mdscoring_4.pdb	mdref_4.pdb	None	-102.61359999999999
mdscoring_5.pdb	mdref_5.pdb	None	-108.05180999999999
mdscoring_6.pdb	mdref_6.pdb	None	-89.60664999999999
mdscoring_7.pdb	mdref_7.pdb	None	-103.8749
mdscoring_8.pdb	mdref_8.pdb	None	-91.97916000000001
mdscoring_9.pdb	mdref_9.pdb	None	-75.2051
mdscoring_10.pdb	mdref_10.pdb	None	-82.12679
