structure	original_name	md5	score
mdscoring_1.pdb	mdref_1.pdb	None	-164.595395
mdscoring_2.pdb	mdref_2.pdb	None	-155.58581999999998
mdscoring_3.pdb	mdref_3.pdb	None	-148.56993999999997
mdscoring_4.pdb	mdref_4.pdb	None	-141.65053
mdscoring_5.pdb	mdref_5.pdb	None	-140.24158
mdscoring_6.pdb	mdref_6.pdb	None	-148.60369300000002
mdscoring_7.pdb	mdref_7.pdb	None	-127.0184
mdscoring_8.pdb	mdref_8.pdb	None	-116.54745000000001
mdscoring_9.pdb	mdref_9.pdb	None	-132.19799
mdscoring_10.pdb	mdref_10.pdb	None	-115.95695
