structure	original_name	md5	score
mdscoring_1.pdb	mdref_1.pdb	None	-161.21471000000003
mdscoring_2.pdb	mdref_2.pdb	None	-179.11468000000002
mdscoring_3.pdb	mdref_3.pdb	None	-158.25726
mdscoring_4.pdb	mdref_4.pdb	None	-157.24514
mdscoring_5.pdb	mdref_5.pdb	None	-147.77499
mdscoring_6.pdb	mdref_6.pdb	None	-134.54895000000002
mdscoring_7.pdb	mdref_7.pdb	None	-153.24022
mdscoring_8.pdb	mdref_8.pdb	None	-149.428111
mdscoring_9.pdb	mdref_9.pdb	None	-145.88375000000002
mdscoring_10.pdb	mdref_10.pdb	None	-137.438546
