structure	original_name	md5	score
mdscoring_1.pdb	mdref_1.pdb	None	-110.65738999999999
mdscoring_2.pdb	mdref_2.pdb	None	-125.74487000000002
mdscoring_3.pdb	mdref_3.pdb	None	-102.0106
mdscoring_4.pdb	mdref_4.pdb	None	-90.572584
mdscoring_5.pdb	mdref_5.pdb	None	-106.25776
mdscoring_6.pdb	mdref_6.pdb	None	-100.40908999999999
mdscoring_7.pdb	mdref_7.pdb	None	-96.61264000000001
mdscoring_8.pdb	mdref_8.pdb	None	-104.65641
mdscoring_9.pdb	mdref_9.pdb	None	-78.01525
mdscoring_10.pdb	mdref_10.pdb	None	-119.41359999999999
