structure	original_name	md5	score
mdscoring_1.pdb	mdref_1.pdb	None	-196.07878
mdscoring_2.pdb	mdref_2.pdb	None	-200.77900000000002
mdscoring_3.pdb	mdref_3.pdb	None	-189.92970000000003
mdscoring_4.pdb	mdref_4.pdb	None	-197.23270000000002
mdscoring_5.pdb	mdref_5.pdb	None	-196.93701000000001
mdscoring_6.pdb	mdref_6.pdb	None	-161.59941
mdscoring_7.pdb	mdref_7.pdb	None	-171.95374
mdscoring_8.pdb	mdref_8.pdb	None	-178.53926
mdscoring_9.pdb	mdref_9.pdb	None	-198.11270000000002
mdscoring_10.pdb	mdref_10.pdb	None	-157.48843000000002
