structure	original_name	md5	score
mdscoring_1.pdb	mdref_1.pdb	None	-162.27130000000002
mdscoring_2.pdb	mdref_2.pdb	None	-148.048293
mdscoring_3.pdb	mdref_3.pdb	None	-167.86834
mdscoring_4.pdb	mdref_4.pdb	None	-154.52757
mdscoring_5.pdb	mdref_5.pdb	None	-129.95463
mdscoring_6.pdb	mdref_6.pdb	None	-146.908007
mdscoring_7.pdb	mdref_7.pdb	None	-168.91494000000003
mdscoring_8.pdb	mdref_8.pdb	None	-141.22811000000002
mdscoring_9.pdb	mdref_9.pdb	None	-118.95664000000001
mdscoring_10.pdb	mdref_10.pdb	None	-107.49927
