structure	original_name	md5	score
mdscoring_1.pdb	mdref_1.pdb	None	-86.251636
mdscoring_2.pdb	mdref_2.pdb	None	-79.44011699999999
mdscoring_3.pdb	mdref_3.pdb	None	-111.7249
mdscoring_4.pdb	mdref_4.pdb	None	-91.47895000000001
mdscoring_5.pdb	mdref_5.pdb	None	-85.67336000000002
mdscoring_6.pdb	mdref_6.pdb	None	-72.67794
mdscoring_7.pdb	mdref_7.pdb	None	-105.768
mdscoring_8.pdb	mdref_8.pdb	None	-98.81351
mdscoring_9.pdb	mdref_9.pdb	None	-92.36134
mdscoring_10.pdb	mdref_10.pdb	None	-81.94725000000001
