structure	original_name	md5	score
mdscoring_1.pdb	mdref_1.pdb	None	-171.5079
mdscoring_2.pdb	mdref_2.pdb	None	-165.6635
mdscoring_3.pdb	mdref_3.pdb	None	-193.37411
mdscoring_4.pdb	mdref_4.pdb	None	-155.92329999999998
mdscoring_5.pdb	mdref_5.pdb	None	-133.9294
mdscoring_6.pdb	mdref_6.pdb	None	-166.22830000000002
mdscoring_7.pdb	mdref_7.pdb	None	-171.73710000000003
mdscoring_8.pdb	mdref_8.pdb	None	-143.40444000000002
mdscoring_9.pdb	mdref_9.pdb	None	-152.48710000000003
mdscoring_10.pdb	mdref_10.pdb	None	-150.04994000000002
