structure	original_name	md5	score
mdscoring_1.pdb	mdref_1.pdb	None	-81.27940000000001
mdscoring_2.pdb	mdref_2.pdb	None	-89.35133
mdscoring_3.pdb	mdref_3.pdb	None	-54.9538
mdscoring_4.pdb	mdref_4.pdb	None	-83.99502
mdscoring_5.pdb	mdref_5.pdb	None	-53.03659
mdscoring_6.pdb	mdref_6.pdb	None	-56.827600000000004
mdscoring_7.pdb	mdref_7.pdb	None	-45.046229999999994
mdscoring_8.pdb	mdref_8.pdb	None	-55.943757000000005
mdscoring_9.pdb	mdref_9.pdb	None	-56.579930000000004
mdscoring_10.pdb	mdref_10.pdb	None	-51.596000000000004
