structure	original_name	md5	score
mdscoring_1.pdb	mdref_1.pdb	None	-107.92512
mdscoring_2.pdb	mdref_2.pdb	None	-124.89343
mdscoring_3.pdb	mdref_3.pdb	None	-94.50797
mdscoring_4.pdb	mdref_4.pdb	None	-107.91412000000001
mdscoring_5.pdb	mdref_5.pdb	None	-95.33091999999999
mdscoring_6.pdb	mdref_6.pdb	None	-91.08055999999999
mdscoring_7.pdb	mdref_7.pdb	None	-139.645304
mdscoring_8.pdb	mdref_8.pdb	None	-92.08731
mdscoring_9.pdb	mdref_9.pdb	None	-112.22376999999999
mdscoring_10.pdb	mdref_10.pdb	None	-104.3713
