structure	original_name	md5	score
mdscoring_1.pdb	mdref_1.pdb	None	-86.70699
mdscoring_2.pdb	mdref_2.pdb	None	-82.094268
mdscoring_3.pdb	mdref_3.pdb	None	-76.95639999999999
mdscoring_4.pdb	mdref_4.pdb	None	-91.30832000000002
mdscoring_5.pdb	mdref_5.pdb	None	-103.07077000000001
mdscoring_6.pdb	mdref_6.pdb	None	-73.46561
mdscoring_7.pdb	mdref_7.pdb	None	-88.99856000000001
mdscoring_8.pdb	mdref_8.pdb	None	-92.25693000000001
mdscoring_9.pdb	mdref_9.pdb	None	-92.24414
mdscoring_10.pdb	mdref_10.pdb	None	-87.47691999999999
