rank	model_name	score	cluster_id
1	rigidbody_169.pdb	30.22	-
2	rigidbody_200.pdb	39.33	-
3	rigidbody_83.pdb	39.48	-
4	rigidbody_3.pdb	40.02	-
5	rigidbody_106.pdb	40.20	-
6	rigidbody_172.pdb	41.47	-
7	rigidbody_152.pdb	41.48	-
8	rigidbody_115.pdb	43.11	-
9	rigidbody_95.pdb	43.22	-
10	rigidbody_26.pdb	45.73	-
11	rigidbody_8.pdb	47.62	-
12	rigidbody_23.pdb	47.63	-
13	rigidbody_111.pdb	47.81	-
14	rigidbody_91.pdb	50.92	-
15	rigidbody_52.pdb	51.56	-
16	rigidbody_62.pdb	52.38	-
17	rigidbody_64.pdb	53.51	-
18	rigidbody_186.pdb	54.35	-
19	rigidbody_149.pdb	54.47	-
20	rigidbody_127.pdb	54.88	-
21	rigidbody_9.pdb	54.91	3
22	rigidbody_57.pdb	57.08	-
23	rigidbody_65.pdb	57.93	-
24	rigidbody_161.pdb	58.95	-
25	rigidbody_160.pdb	59.21	-
26	rigidbody_134.pdb	59.36	1
27	rigidbody_35.pdb	60.27	-
28	rigidbody_93.pdb	60.83	-
29	rigidbody_156.pdb	61.47	-
30	rigidbody_48.pdb	61.94	-
31	rigidbody_125.pdb	62.30	-
32	rigidbody_31.pdb	62.33	-
33	rigidbody_185.pdb	62.83	3
34	rigidbody_33.pdb	65.09	-
35	rigidbody_61.pdb	65.84	-
36	rigidbody_196.pdb	66.06	-
37	rigidbody_81.pdb	66.67	-
38	rigidbody_170.pdb	66.90	3
39	rigidbody_32.pdb	67.99	-
40	rigidbody_124.pdb	68.21	-
41	rigidbody_34.pdb	68.68	2
42	rigidbody_129.pdb	69.51	-
43	rigidbody_164.pdb	70.47	-
44	rigidbody_175.pdb	72.43	-
45	rigidbody_135.pdb	72.66	-
46	rigidbody_165.pdb	72.71	-
47	rigidbody_177.pdb	73.51	-
48	rigidbody_120.pdb	73.88	-
49	rigidbody_19.pdb	74.02	-
50	rigidbody_2.pdb	74.82	1
51	rigidbody_51.pdb	74.99	-
52	rigidbody_112.pdb	75.93	-
53	rigidbody_16.pdb	76.51	-
54	rigidbody_40.pdb	76.62	-
55	rigidbody_148.pdb	76.62	-
56	rigidbody_188.pdb	76.98	-
57	rigidbody_101.pdb	76.99	-
58	rigidbody_43.pdb	77.66	-
59	rigidbody_198.pdb	78.29	-
60	rigidbody_153.pdb	78.64	3
61	rigidbody_109.pdb	79.27	-
62	rigidbody_137.pdb	79.57	-
63	rigidbody_87.pdb	79.63	1
64	rigidbody_197.pdb	80.00	1
65	rigidbody_41.pdb	80.08	-
66	rigidbody_192.pdb	80.11	-
67	rigidbody_141.pdb	80.13	-
68	rigidbody_71.pdb	80.20	1
69	rigidbody_1.pdb	81.25	-
70	rigidbody_199.pdb	81.70	-
71	rigidbody_68.pdb	82.01	-
72	rigidbody_119.pdb	82.03	2
73	rigidbody_30.pdb	82.36	-
74	rigidbody_136.pdb	82.44	1
75	rigidbody_144.pdb	82.63	3
76	rigidbody_104.pdb	83.19	-
77	rigidbody_4.pdb	83.46	-
78	rigidbody_53.pdb	83.63	-
79	rigidbody_49.pdb	84.24	-
80	rigidbody_66.pdb	84.61	-
81	rigidbody_132.pdb	84.74	3
82	rigidbody_69.pdb	85.01	-
83	rigidbody_28.pdb	85.45	3
84	rigidbody_96.pdb	85.79	-
85	rigidbody_24.pdb	85.81	-
86	rigidbody_99.pdb	85.98	-
87	rigidbody_94.pdb	86.72	-
88	rigidbody_56.pdb	87.74	2
89	rigidbody_45.pdb	87.95	-
90	rigidbody_13.pdb	88.07	1
91	rigidbody_178.pdb	88.18	-
92	rigidbody_139.pdb	88.22	-
93	rigidbody_79.pdb	88.58	-
94	rigidbody_88.pdb	89.05	-
95	rigidbody_143.pdb	89.07	-
96	rigidbody_107.pdb	89.80	-
97	rigidbody_78.pdb	89.89	-
98	rigidbody_182.pdb	90.06	-
99	rigidbody_85.pdb	90.10	-
100	rigidbody_117.pdb	90.12	-
101	rigidbody_25.pdb	91.36	-
102	rigidbody_58.pdb	91.46	3
103	rigidbody_7.pdb	91.56	-
104	rigidbody_17.pdb	91.74	-
105	rigidbody_90.pdb	92.03	-
106	rigidbody_47.pdb	92.48	-
107	rigidbody_166.pdb	92.60	-
108	rigidbody_102.pdb	92.86	2
109	rigidbody_187.pdb	93.36	-
110	rigidbody_157.pdb	93.45	-
111	rigidbody_163.pdb	94.05	-
112	rigidbody_123.pdb	94.87	-
113	rigidbody_105.pdb	95.27	-
114	rigidbody_195.pdb	95.91	-
115	rigidbody_183.pdb	96.02	3
116	rigidbody_122.pdb	96.79	-
117	rigidbody_193.pdb	96.98	-
118	rigidbody_74.pdb	97.86	-
119	rigidbody_114.pdb	98.31	-
120	rigidbody_181.pdb	98.98	-
121	rigidbody_76.pdb	99.54	-
122	rigidbody_15.pdb	99.72	-
123	rigidbody_194.pdb	100.02	-
124	rigidbody_54.pdb	100.55	-
125	rigidbody_84.pdb	100.60	-
126	rigidbody_162.pdb	100.60	-
127	rigidbody_67.pdb	100.75	2
128	rigidbody_37.pdb	100.76	2
129	rigidbody_82.pdb	101.08	-
130	rigidbody_151.pdb	101.18	-
131	rigidbody_126.pdb	101.55	-
132	rigidbody_60.pdb	101.67	1
133	rigidbody_150.pdb	101.92	2
134	rigidbody_147.pdb	102.17	-
135	rigidbody_80.pdb	102.69	-
136	rigidbody_89.pdb	102.71	1
137	rigidbody_44.pdb	102.96	-
138	rigidbody_116.pdb	104.03	-
139	rigidbody_92.pdb	104.23	-
140	rigidbody_29.pdb	104.47	-
141	rigidbody_168.pdb	104.71	-
142	rigidbody_173.pdb	104.99	-
143	rigidbody_11.pdb	105.56	-
144	rigidbody_75.pdb	105.70	1
145	rigidbody_12.pdb	105.70	1
146	rigidbody_128.pdb	106.19	-
147	rigidbody_113.pdb	106.43	1
148	rigidbody_97.pdb	106.81	-
149	rigidbody_22.pdb	107.05	1
150	rigidbody_5.pdb	107.11	-
151	rigidbody_10.pdb	107.66	2
152	rigidbody_142.pdb	108.92	2
153	rigidbody_27.pdb	109.72	-
154	rigidbody_72.pdb	109.87	-
155	rigidbody_130.pdb	110.26	-
156	rigidbody_179.pdb	110.71	-
157	rigidbody_70.pdb	110.80	-
158	rigidbody_140.pdb	110.80	3
159	rigidbody_133.pdb	111.07	-
160	rigidbody_145.pdb	112.80	-
161	rigidbody_121.pdb	113.02	-
162	rigidbody_21.pdb	113.31	-
163	rigidbody_18.pdb	113.49	2
164	rigidbody_63.pdb	113.80	-
165	rigidbody_103.pdb	113.94	2
166	rigidbody_55.pdb	114.38	1
167	rigidbody_180.pdb	114.69	1
168	rigidbody_110.pdb	114.82	-
169	rigidbody_167.pdb	114.98	-
170	rigidbody_98.pdb	115.06	-
171	rigidbody_100.pdb	115.56	-
172	rigidbody_50.pdb	115.66	2
173	rigidbody_159.pdb	116.92	1
174	rigidbody_59.pdb	117.58	-
175	rigidbody_155.pdb	117.91	-
176	rigidbody_108.pdb	117.93	1
177	rigidbody_86.pdb	118.22	-
178	rigidbody_191.pdb	118.92	-
179	rigidbody_190.pdb	118.93	1
180	rigidbody_189.pdb	119.22	-
181	rigidbody_38.pdb	119.40	-
182	rigidbody_158.pdb	119.78	-
183	rigidbody_46.pdb	119.96	2
184	rigidbody_174.pdb	121.01	2
185	rigidbody_36.pdb	121.50	-
186	rigidbody_73.pdb	121.96	1
187	rigidbody_14.pdb	122.16	2
188	rigidbody_184.pdb	123.47	-
189	rigidbody_42.pdb	124.23	-
190	rigidbody_118.pdb	124.43	1
191	rigidbody_20.pdb	124.70	-
192	rigidbody_138.pdb	125.68	-
193	rigidbody_171.pdb	125.71	-
194	rigidbody_176.pdb	128.24	-
195	rigidbody_154.pdb	130.59	-
196	rigidbody_146.pdb	131.10	-
197	rigidbody_131.pdb	134.30	-
198	rigidbody_6.pdb	134.87	-
199	rigidbody_77.pdb	135.02	-
200	rigidbody_39.pdb	140.36	2

