rank	model_name	score	cluster_id
1	rigidbody_47.pdb	37.78	-
2	rigidbody_141.pdb	42.63	-
3	rigidbody_67.pdb	52.20	-
4	rigidbody_9.pdb	56.36	-
5	rigidbody_64.pdb	56.91	-
6	rigidbody_159.pdb	57.29	-
7	rigidbody_103.pdb	57.31	-
8	rigidbody_124.pdb	58.56	-
9	rigidbody_120.pdb	58.60	-
10	rigidbody_19.pdb	59.63	-
11	rigidbody_99.pdb	60.16	-
12	rigidbody_170.pdb	61.24	1
13	rigidbody_123.pdb	62.01	-
14	rigidbody_157.pdb	65.21	-
15	rigidbody_144.pdb	65.31	-
16	rigidbody_127.pdb	65.31	-
17	rigidbody_105.pdb	66.55	-
18	rigidbody_100.pdb	66.60	-
19	rigidbody_16.pdb	67.87	-
20	rigidbody_150.pdb	68.94	-
21	rigidbody_119.pdb	71.39	-
22	rigidbody_115.pdb	73.34	-
23	rigidbody_77.pdb	74.27	-
24	rigidbody_178.pdb	74.47	-
25	rigidbody_26.pdb	75.58	-
26	rigidbody_24.pdb	76.06	-
27	rigidbody_185.pdb	76.51	-
28	rigidbody_194.pdb	79.17	-
29	rigidbody_75.pdb	79.36	-
30	rigidbody_196.pdb	80.11	-
31	rigidbody_29.pdb	81.60	-
32	rigidbody_187.pdb	82.10	-
33	rigidbody_35.pdb	82.64	-
34	rigidbody_30.pdb	84.48	1
35	rigidbody_106.pdb	84.66	-
36	rigidbody_160.pdb	84.79	2
37	rigidbody_102.pdb	85.32	-
38	rigidbody_71.pdb	85.80	-
39	rigidbody_87.pdb	86.17	-
40	rigidbody_95.pdb	86.45	-
41	rigidbody_74.pdb	86.56	-
42	rigidbody_46.pdb	87.71	-
43	rigidbody_197.pdb	87.76	-
44	rigidbody_175.pdb	87.85	-
45	rigidbody_7.pdb	87.87	-
46	rigidbody_3.pdb	87.98	1
47	rigidbody_66.pdb	88.01	-
48	rigidbody_97.pdb	89.58	-
49	rigidbody_15.pdb	89.73	-
50	rigidbody_65.pdb	89.95	-
51	rigidbody_31.pdb	91.00	-
52	rigidbody_90.pdb	91.49	-
53	rigidbody_40.pdb	92.14	-
54	rigidbody_88.pdb	93.17	-
55	rigidbody_172.pdb	93.53	1
56	rigidbody_54.pdb	94.79	-
57	rigidbody_111.pdb	94.97	-
58	rigidbody_129.pdb	95.11	4
59	rigidbody_94.pdb	95.53	1
60	rigidbody_73.pdb	95.88	-
61	rigidbody_107.pdb	95.97	-
62	rigidbody_51.pdb	96.40	-
63	rigidbody_4.pdb	97.30	-
64	rigidbody_168.pdb	97.60	-
65	rigidbody_134.pdb	97.81	2
66	rigidbody_177.pdb	98.33	-
67	rigidbody_184.pdb	98.69	-
68	rigidbody_85.pdb	98.94	-
69	rigidbody_154.pdb	99.81	-
70	rigidbody_62.pdb	100.25	-
71	rigidbody_166.pdb	100.65	-
72	rigidbody_33.pdb	101.03	-
73	rigidbody_104.pdb	101.47	-
74	rigidbody_61.pdb	101.64	-
75	rigidbody_44.pdb	102.16	-
76	rigidbody_121.pdb	102.18	-
77	rigidbody_5.pdb	102.31	-
78	rigidbody_81.pdb	103.15	1
79	rigidbody_188.pdb	103.20	2
80	rigidbody_59.pdb	103.42	-
81	rigidbody_22.pdb	103.48	2
82	rigidbody_91.pdb	104.14	-
83	rigidbody_49.pdb	104.97	-
84	rigidbody_48.pdb	104.99	-
85	rigidbody_136.pdb	105.48	-
86	rigidbody_76.pdb	105.76	-
87	rigidbody_152.pdb	106.50	-
88	rigidbody_193.pdb	106.75	3
89	rigidbody_60.pdb	106.85	-
90	rigidbody_69.pdb	107.44	-
91	rigidbody_114.pdb	107.76	-
92	rigidbody_198.pdb	107.89	-
93	rigidbody_164.pdb	108.93	-
94	rigidbody_116.pdb	109.04	4
95	rigidbody_182.pdb	109.14	-
96	rigidbody_37.pdb	109.27	-
97	rigidbody_57.pdb	109.56	-
98	rigidbody_89.pdb	109.94	4
99	rigidbody_93.pdb	110.09	4
100	rigidbody_163.pdb	110.32	-
101	rigidbody_41.pdb	110.87	-
102	rigidbody_2.pdb	111.09	-
103	rigidbody_43.pdb	111.11	-
104	rigidbody_14.pdb	112.06	-
105	rigidbody_11.pdb	112.37	-
106	rigidbody_101.pdb	112.56	-
107	rigidbody_145.pdb	112.61	-
108	rigidbody_45.pdb	113.24	2
109	rigidbody_86.pdb	113.83	-
110	rigidbody_112.pdb	113.85	-
111	rigidbody_173.pdb	114.11	4
112	rigidbody_12.pdb	114.31	4
113	rigidbody_156.pdb	114.34	-
114	rigidbody_165.pdb	115.23	-
115	rigidbody_8.pdb	115.33	4
116	rigidbody_183.pdb	116.05	-
117	rigidbody_113.pdb	116.08	-
118	rigidbody_109.pdb	116.40	1
119	rigidbody_167.pdb	116.88	-
120	rigidbody_151.pdb	117.19	-
121	rigidbody_122.pdb	117.19	1
122	rigidbody_1.pdb	117.36	-
123	rigidbody_21.pdb	117.45	-
124	rigidbody_28.pdb	117.50	-
125	rigidbody_153.pdb	117.84	-
126	rigidbody_189.pdb	117.92	-
127	rigidbody_200.pdb	117.98	4
128	rigidbody_128.pdb	118.26	-
129	rigidbody_68.pdb	118.26	1
130	rigidbody_96.pdb	118.29	-
131	rigidbody_10.pdb	118.59	1
132	rigidbody_176.pdb	118.98	1
133	rigidbody_130.pdb	119.30	-
134	rigidbody_125.pdb	119.46	3
135	rigidbody_174.pdb	119.72	-
136	rigidbody_137.pdb	120.07	-
137	rigidbody_161.pdb	120.11	-
138	rigidbody_190.pdb	120.23	-
139	rigidbody_79.pdb	120.41	-
140	rigidbody_58.pdb	120.42	-
141	rigidbody_192.pdb	121.23	2
142	rigidbody_126.pdb	121.29	-
143	rigidbody_83.pdb	121.40	4
144	rigidbody_36.pdb	121.80	3
145	rigidbody_42.pdb	122.47	1
146	rigidbody_63.pdb	123.08	-
147	rigidbody_180.pdb	123.32	-
148	rigidbody_38.pdb	123.66	1
149	rigidbody_169.pdb	124.96	1
150	rigidbody_139.pdb	124.98	2
151	rigidbody_80.pdb	125.22	-
152	rigidbody_52.pdb	125.29	2
153	rigidbody_162.pdb	126.56	-
154	rigidbody_135.pdb	126.92	1
155	rigidbody_32.pdb	127.67	-
156	rigidbody_39.pdb	127.82	-
157	rigidbody_140.pdb	128.00	-
158	rigidbody_98.pdb	128.63	1
159	rigidbody_142.pdb	128.72	-
160	rigidbody_13.pdb	128.81	-
161	rigidbody_53.pdb	129.57	2
162	rigidbody_27.pdb	129.62	-
163	rigidbody_18.pdb	130.29	-
164	rigidbody_84.pdb	130.70	-
165	rigidbody_148.pdb	131.44	3
166	rigidbody_82.pdb	131.85	4
167	rigidbody_56.pdb	132.61	-
168	rigidbody_179.pdb	132.73	-
169	rigidbody_186.pdb	132.89	-
170	rigidbody_92.pdb	134.04	-
171	rigidbody_117.pdb	134.57	-
172	rigidbody_143.pdb	134.76	-
173	rigidbody_25.pdb	134.77	-
174	rigidbody_118.pdb	134.91	-
175	rigidbody_199.pdb	135.51	2
176	rigidbody_17.pdb	135.85	-
177	rigidbody_171.pdb	136.19	-
178	rigidbody_158.pdb	138.09	3
179	rigidbody_181.pdb	138.28	3
180	rigidbody_147.pdb	140.59	-
181	rigidbody_70.pdb	140.93	-
182	rigidbody_195.pdb	140.97	-
183	rigidbody_191.pdb	141.04	-
184	rigidbody_78.pdb	141.54	-
185	rigidbody_149.pdb	142.83	3
186	rigidbody_133.pdb	142.89	-
187	rigidbody_72.pdb	143.17	-
188	rigidbody_110.pdb	144.38	-
189	rigidbody_132.pdb	147.50	3
190	rigidbody_34.pdb	147.86	3
191	rigidbody_23.pdb	150.40	-
192	rigidbody_108.pdb	152.33	-
193	rigidbody_50.pdb	152.89	3
194	rigidbody_55.pdb	153.00	-
195	rigidbody_20.pdb	153.57	-
196	rigidbody_138.pdb	156.29	-
197	rigidbody_155.pdb	158.55	3
198	rigidbody_131.pdb	160.98	-
199	rigidbody_6.pdb	167.98	2
200	rigidbody_146.pdb	191.01	-

