rank	model_name	score	cluster_id
1	rigidbody_26.pdb	38.45	-
2	rigidbody_137.pdb	44.70	-
3	rigidbody_144.pdb	51.30	-
4	rigidbody_49.pdb	52.46	-
5	rigidbody_134.pdb	52.92	-
6	rigidbody_101.pdb	54.29	-
7	rigidbody_30.pdb	54.67	-
8	rigidbody_33.pdb	56.99	-
9	rigidbody_177.pdb	57.18	-
10	rigidbody_192.pdb	57.73	-
11	rigidbody_186.pdb	58.66	-
12	rigidbody_37.pdb	59.50	-
13	rigidbody_9.pdb	59.71	-
14	rigidbody_165.pdb	60.36	-
15	rigidbody_22.pdb	60.81	-
16	rigidbody_51.pdb	61.35	-
17	rigidbody_65.pdb	61.75	-
18	rigidbody_160.pdb	63.46	-
19	rigidbody_13.pdb	65.48	-
20	rigidbody_123.pdb	67.84	-
21	rigidbody_136.pdb	68.10	-
22	rigidbody_145.pdb	68.11	-
23	rigidbody_200.pdb	68.49	-
24	rigidbody_47.pdb	69.19	-
25	rigidbody_110.pdb	69.31	-
26	rigidbody_196.pdb	72.96	-
27	rigidbody_29.pdb	73.44	-
28	rigidbody_198.pdb	74.35	-
29	rigidbody_119.pdb	74.67	-
30	rigidbody_40.pdb	75.11	-
31	rigidbody_97.pdb	75.30	-
32	rigidbody_19.pdb	75.42	1
33	rigidbody_92.pdb	75.48	-
34	rigidbody_66.pdb	76.17	1
35	rigidbody_175.pdb	76.85	-
36	rigidbody_44.pdb	76.88	-
37	rigidbody_148.pdb	77.06	2
38	rigidbody_77.pdb	77.11	-
39	rigidbody_2.pdb	77.85	-
40	rigidbody_3.pdb	78.41	1
41	rigidbody_129.pdb	78.47	-
42	rigidbody_5.pdb	78.49	-
43	rigidbody_164.pdb	78.82	1
44	rigidbody_71.pdb	79.35	-
45	rigidbody_190.pdb	79.55	-
46	rigidbody_127.pdb	80.22	-
47	rigidbody_173.pdb	80.71	-
48	rigidbody_41.pdb	80.90	2
49	rigidbody_79.pdb	81.48	-
50	rigidbody_85.pdb	81.66	-
51	rigidbody_153.pdb	81.94	-
52	rigidbody_62.pdb	81.98	-
53	rigidbody_68.pdb	82.07	-
54	rigidbody_105.pdb	82.09	-
55	rigidbody_102.pdb	82.13	1
56	rigidbody_166.pdb	82.89	-
57	rigidbody_151.pdb	83.11	1
58	rigidbody_124.pdb	83.14	-
59	rigidbody_75.pdb	83.77	2
60	rigidbody_154.pdb	83.87	-
61	rigidbody_182.pdb	84.10	2
62	rigidbody_64.pdb	84.40	-
63	rigidbody_80.pdb	84.56	2
64	rigidbody_87.pdb	85.00	1
65	rigidbody_139.pdb	85.06	-
66	rigidbody_28.pdb	86.01	-
67	rigidbody_99.pdb	86.21	-
68	rigidbody_106.pdb	86.56	1
69	rigidbody_107.pdb	86.73	-
70	rigidbody_7.pdb	86.91	-
71	rigidbody_46.pdb	87.31	2
72	rigidbody_197.pdb	87.46	-
73	rigidbody_128.pdb	88.27	2
74	rigidbody_194.pdb	88.27	-
75	rigidbody_103.pdb	88.27	-
76	rigidbody_185.pdb	88.63	-
77	rigidbody_172.pdb	89.22	1
78	rigidbody_25.pdb	89.96	-
79	rigidbody_184.pdb	89.98	-
80	rigidbody_88.pdb	89.99	-
81	rigidbody_31.pdb	90.01	-
82	rigidbody_120.pdb	90.13	-
83	rigidbody_95.pdb	90.43	-
84	rigidbody_61.pdb	90.61	-
85	rigidbody_94.pdb	90.63	-
86	rigidbody_142.pdb	91.42	-
87	rigidbody_24.pdb	91.49	2
88	rigidbody_143.pdb	91.78	-
89	rigidbody_63.pdb	92.09	-
90	rigidbody_91.pdb	92.37	-
91	rigidbody_168.pdb	92.76	-
92	rigidbody_27.pdb	93.60	2
93	rigidbody_109.pdb	93.71	-
94	rigidbody_167.pdb	93.85	1
95	rigidbody_159.pdb	93.94	-
96	rigidbody_141.pdb	94.04	-
97	rigidbody_179.pdb	94.08	-
98	rigidbody_162.pdb	94.31	1
99	rigidbody_34.pdb	94.40	-
100	rigidbody_8.pdb	94.59	1
101	rigidbody_104.pdb	94.61	-
102	rigidbody_16.pdb	94.99	-
103	rigidbody_178.pdb	95.08	-
104	rigidbody_96.pdb	95.99	-
105	rigidbody_113.pdb	97.13	-
106	rigidbody_195.pdb	97.22	-
107	rigidbody_188.pdb	97.46	2
108	rigidbody_132.pdb	97.93	-
109	rigidbody_108.pdb	98.20	-
110	rigidbody_157.pdb	98.61	1
111	rigidbody_60.pdb	98.71	-
112	rigidbody_48.pdb	98.90	-
113	rigidbody_82.pdb	98.91	-
114	rigidbody_57.pdb	99.52	-
115	rigidbody_121.pdb	99.69	-
116	rigidbody_176.pdb	99.91	-
117	rigidbody_32.pdb	100.43	-
118	rigidbody_180.pdb	100.65	-
119	rigidbody_73.pdb	100.76	2
120	rigidbody_43.pdb	100.86	-
121	rigidbody_17.pdb	100.97	-
122	rigidbody_52.pdb	101.00	-
123	rigidbody_199.pdb	101.51	-
124	rigidbody_111.pdb	101.89	-
125	rigidbody_83.pdb	102.33	-
126	rigidbody_67.pdb	102.56	-
127	rigidbody_93.pdb	103.77	-
128	rigidbody_4.pdb	103.95	-
129	rigidbody_150.pdb	103.99	-
130	rigidbody_118.pdb	104.38	-
131	rigidbody_193.pdb	104.54	-
132	rigidbody_147.pdb	104.69	-
133	rigidbody_90.pdb	104.89	-
134	rigidbody_89.pdb	105.61	-
135	rigidbody_161.pdb	106.15	-
136	rigidbody_35.pdb	106.35	-
137	rigidbody_112.pdb	106.44	-
138	rigidbody_183.pdb	106.81	-
139	rigidbody_152.pdb	107.13	-
140	rigidbody_156.pdb	107.15	-
