structure	original_name	md5	score
mdscoring_1.pdb	mdref_1.pdb	None	-155.76903
mdscoring_2.pdb	mdref_2.pdb	None	-113.61086999999999
mdscoring_3.pdb	mdref_3.pdb	None	-142.95556000000002
mdscoring_4.pdb	mdref_4.pdb	None	-161.8961
mdscoring_5.pdb	mdref_5.pdb	None	-151.85802
mdscoring_6.pdb	mdref_6.pdb	None	-146.63121999999998
mdscoring_7.pdb	mdref_7.pdb	None	-137.72062000000003
mdscoring_8.pdb	mdref_8.pdb	None	-136.35937
mdscoring_9.pdb	mdref_9.pdb	None	-127.26796999999999
mdscoring_10.pdb	mdref_10.pdb	None	-140.59351999999998
