rank	model_name	score	cluster_id
1	rigidbody_127.pdb	52.38	-
2	rigidbody_56.pdb	56.10	-
3	rigidbody_48.pdb	59.88	-
4	rigidbody_137.pdb	60.01	-
5	rigidbody_66.pdb	66.14	-
6	rigidbody_106.pdb	67.17	-
7	rigidbody_1.pdb	67.66	-
8	rigidbody_101.pdb	68.81	-
9	rigidbody_61.pdb	70.24	-
10	rigidbody_175.pdb	71.00	-
11	rigidbody_124.pdb	73.69	1
12	rigidbody_51.pdb	73.81	-
13	rigidbody_119.pdb	76.21	-
14	rigidbody_185.pdb	76.34	-
15	rigidbody_107.pdb	78.22	1
16	rigidbody_70.pdb	78.75	-
17	rigidbody_186.pdb	80.37	-
18	rigidbody_198.pdb	81.72	-
19	rigidbody_134.pdb	82.40	2
20	rigidbody_129.pdb	82.52	-
21	rigidbody_19.pdb	82.83	-
22	rigidbody_33.pdb	83.12	-
23	rigidbody_197.pdb	84.18	-
24	rigidbody_31.pdb	86.21	-
25	rigidbody_62.pdb	86.52	-
26	rigidbody_46.pdb	86.64	-
27	rigidbody_50.pdb	86.65	-
28	rigidbody_9.pdb	87.83	1
29	rigidbody_104.pdb	88.23	-
30	rigidbody_200.pdb	89.07	-
31	rigidbody_94.pdb	89.35	1
32	rigidbody_171.pdb	89.43	-
33	rigidbody_99.pdb	89.68	2
34	rigidbody_89.pdb	89.76	-
35	rigidbody_81.pdb	90.51	-
36	rigidbody_91.pdb	90.66	1
37	rigidbody_159.pdb	90.83	-
38	rigidbody_166.pdb	91.01	2
39	rigidbody_5.pdb	91.48	-
40	rigidbody_28.pdb	91.60	-
41	rigidbody_64.pdb	92.09	-
42	rigidbody_170.pdb	92.23	-
43	rigidbody_63.pdb	92.44	-
44	rigidbody_182.pdb	92.49	-
45	rigidbody_144.pdb	92.68	-
46	rigidbody_65.pdb	92.88	-
47	rigidbody_23.pdb	93.78	-
48	rigidbody_10.pdb	94.23	-
49	rigidbody_125.pdb	94.24	-
50	rigidbody_3.pdb	94.79	-
51	rigidbody_24.pdb	95.59	-
52	rigidbody_43.pdb	95.72	1
53	rigidbody_57.pdb	95.83	-
54	rigidbody_8.pdb	96.08	-
55	rigidbody_42.pdb	96.34	-
56	rigidbody_13.pdb	97.06	-
57	rigidbody_35.pdb	97.26	2
58	rigidbody_161.pdb	97.36	-
59	rigidbody_68.pdb	97.91	-
60	rigidbody_6.pdb	98.17	-
61	rigidbody_138.pdb	98.18	-
62	rigidbody_47.pdb	98.94	-
63	rigidbody_80.pdb	99.53	-
64	rigidbody_16.pdb	99.79	1
65	rigidbody_79.pdb	100.03	1
66	rigidbody_157.pdb	100.61	1
67	rigidbody_122.pdb	101.32	2
68	rigidbody_92.pdb	102.21	-
69	rigidbody_84.pdb	102.65	-
70	rigidbody_32.pdb	102.80	-
71	rigidbody_164.pdb	102.87	1
72	rigidbody_167.pdb	103.60	-
73	rigidbody_12.pdb	103.72	1
74	rigidbody_22.pdb	103.80	1
75	rigidbody_133.pdb	104.09	-
76	rigidbody_102.pdb	104.33	-
77	rigidbody_96.pdb	104.73	-
78	rigidbody_90.pdb	105.31	1
79	rigidbody_77.pdb	105.48	-
80	rigidbody_49.pdb	105.49	1
81	rigidbody_103.pdb	106.19	-
82	rigidbody_176.pdb	106.27	-
83	rigidbody_71.pdb	106.30	-
84	rigidbody_111.pdb	106.47	1
85	rigidbody_160.pdb	107.15	-
86	rigidbody_88.pdb	107.96	-
87	rigidbody_25.pdb	108.32	-
88	rigidbody_83.pdb	108.51	-
89	rigidbody_178.pdb	109.22	2
90	rigidbody_86.pdb	109.35	-
91	rigidbody_177.pdb	109.41	-
92	rigidbody_93.pdb	109.97	-
93	rigidbody_109.pdb	111.32	1
94	rigidbody_26.pdb	111.61	1
95	rigidbody_97.pdb	111.61	1
96	rigidbody_76.pdb	111.98	1
97	rigidbody_120.pdb	112.34	-
98	rigidbody_95.pdb	112.41	-
99	rigidbody_147.pdb	112.80	1
100	rigidbody_37.pdb	112.98	1
101	rigidbody_152.pdb	113.02	1
102	rigidbody_58.pdb	113.46	-
103	rigidbody_148.pdb	113.48	1
104	rigidbody_85.pdb	114.39	-
105	rigidbody_163.pdb	114.40	-
106	rigidbody_2.pdb	114.71	1
107	rigidbody_168.pdb	114.82	-
108	rigidbody_169.pdb	116.13	2
109	rigidbody_173.pdb	116.16	-
110	rigidbody_53.pdb	116.56	1
111	rigidbody_30.pdb	116.75	-
112	rigidbody_36.pdb	117.02	1
