structure	original_name	md5	score
mdscoring_1.pdb	mdref_1.pdb	None	-178.57215
mdscoring_2.pdb	mdref_2.pdb	None	-166.84361
mdscoring_3.pdb	mdref_3.pdb	None	-180.65352
mdscoring_4.pdb	mdref_4.pdb	None	-187.97393000000002
mdscoring_5.pdb	mdref_5.pdb	None	-172.98408
mdscoring_6.pdb	mdref_6.pdb	None	-157.44946000000002
mdscoring_7.pdb	mdref_7.pdb	None	-179.59863000000004
mdscoring_8.pdb	mdref_8.pdb	None	-176.38327
mdscoring_9.pdb	mdref_9.pdb	None	-153.788545
mdscoring_10.pdb	mdref_10.pdb	None	-150.74802
